iter	Logloss
1512	0.1439132922
1513	0.1439082727
1514	0.1438956349
1515	0.1438855231
1516	0.1438818896
1517	0.1438743966
1518	0.1438671885
1519	0.1438608046
1520	0.1438537523
1521	0.1438485374
1522	0.143837414
1523	0.1438289087
1524	0.1438225466
1525	0.1438155597
1526	0.1438051993
1527	0.1437994612
1528	0.1437929869
1529	0.1437881668
1530	0.1437762814
1531	0.14376884
1532	0.1437609756
1533	0.1437519173
1534	0.1437458571
1535	0.143735872
1536	0.143728446
1537	0.1437213477
1538	0.1437090724
1539	0.1437008754
1540	0.1436936762
1541	0.143681107
1542	0.1436756789
1543	0.1436669564
1544	0.143654799
1545	0.1436426456
1546	0.1436369819
1547	0.1436318388
1548	0.1436263001
1549	0.1436184066
1550	0.1436101725
1551	0.1436018238
1552	0.1435958774
1553	0.1435912276
1554	0.1435867747
1555	0.143579226
1556	0.1435730092
1557	0.1435623646
1558	0.1435555529
1559	0.1435482826
1560	0.1435422968
1561	0.1435347464
1562	0.1435268441
1563	0.1435177082
1564	0.1435051641
1565	0.1434986107
1566	0.1434836924
1567	0.1434774337
1568	0.1434712234
1569	0.1434612763
1570	0.1434541893
1571	0.1434418244
1572	0.1434356342
1573	0.143429189
1574	0.1434196189
1575	0.1434137823
1576	0.143405817
1577	0.14339992
1578	0.1433966982
1579	0.1433849137
1580	0.14337628
1581	0.1433670029
1582	0.1433630949
1583	0.1433589084
1584	0.1433533439
1585	0.1433472119
1586	0.1433390424
1587	0.1433336499
1588	0.1433220244
1589	0.1433147267
1590	0.1433075065
1591	0.1433013495
1592	0.1432967545
1593	0.1432892477
1594	0.1432770588
1595	0.1432717599
1596	0.1432638947
1597	0.1432589825
1598	0.1432535068
1599	0.1432367229
1600	0.143229606
1601	0.1432226789
1602	0.1432148936
1603	0.143205162
1604	0.1431958606
1605	0.1431862493
1606	0.1431810764
1607	0.1431756249
1608	0.143170615
1609	0.1431639397
1610	0.1431541629
1611	0.1431473407
1612	0.1431352834
1613	0.1431269217
1614	0.1431196111
1615	0.1431137834
1616	0.1431089075
1617	0.1430935018
1618	0.1430842239
1619	0.1430785117
1620	0.1430705852
1621	0.1430607358
1622	0.1430498175
1623	0.1430452693
1624	0.143039101
1625	0.1430333105
1626	0.1430276758
1627	0.1430193811
1628	0.1430101799
1629	0.1430013816
1630	0.1429958558
1631	0.1429879123
1632	0.142981857
1633	0.1429727244
1634	0.142963796
1635	0.1429546013
1636	0.1429433786
1637	0.14293753
1638	0.142930091
1639	0.1429252499
1640	0.1429174977
1641	0.1429098173
1642	0.1429038282
1643	0.1428942903
1644	0.1428878475
1645	0.1428819577
1646	0.1428755117
1647	0.1428639759
1648	0.1428581167
1649	0.142851992
1650	0.1428472477
1651	0.1428405199
1652	0.1428315246
1653	0.1428220174
1654	0.1428140852
1655	0.142799468
1656	0.1427919628
1657	0.1427871273
1658	0.1427805214
1659	0.1427699495
1660	0.142761629
1661	0.1427565044
1662	0.1427483817
1663	0.1427429262
1664	0.1427381536
1665	0.1427312935
1666	0.1427271369
1667	0.1427151635
1668	0.142701511
1669	0.1426958626
1670	0.1426869431
1671	0.1426781624
1672	0.1426680716
1673	0.1426598908
1674	0.1426513879
1675	0.1426448127
1676	0.1426388446
1677	0.1426322024
1678	0.1426245164
1679	0.1426151615
1680	0.1426021032
1681	0.1425948903
1682	0.142588575
1683	0.1425823857
1684	0.1425740507
1685	0.1425683118
1686	0.1425623631
1687	0.1425537996
1688	0.1425477935
1689	0.1425420095
1690	0.1425363118
1691	0.1425313891
1692	0.1425264155
1693	0.1425150581
1694	0.1425096591
1695	0.1425028022
1696	0.1424903993
1697	0.1424820869
1698	0.1424678338
1699	0.1424620877
1700	0.142456336
1701	0.1424498932
1702	0.1424457761
1703	0.1424417293
1704	0.1424345648
1705	0.1424297962
1706	0.1424258592
1707	0.1424207629
1708	0.1424117748
1709	0.1424072081
1710	0.1424027375
1711	0.1423951435
1712	0.1423895572
1713	0.1423839758
1714	0.1423804908
1715	0.142374266
1716	0.142367363
1717	0.1423616096
1718	0.1423563495
1719	0.1423491196
1720	0.1423411809
1721	0.1423306622
1722	0.1423261803
1723	0.1423194081
1724	0.1423135804
1725	0.142306826
1726	0.1423004591
1727	0.1422921693
1728	0.1422837083
1729	0.1422776369
1730	0.1422729943
1731	0.1422681079
1732	0.1422633483
1733	0.1422588308
1734	0.1422473184
1735	0.1422404816
1736	0.1422332679
1737	0.1422285341
1738	0.1422222245
1739	0.1422171331
1740	0.1422080965
1741	0.1422006035
1742	0.1421949268
1743	0.1421829792
1744	0.1421737498
1745	0.1421650418
1746	0.1421577821
1747	0.1421528465
1748	0.1421468041
1749	0.1421420041
1750	0.1421348234
1751	0.1421279883
1752	0.1421196638
1753	0.1421129885
1754	0.1421043395
1755	0.1420988395
1756	0.1420929844
1757	0.1420879544
1758	0.1420784722
1759	0.1420685138
1760	0.1420623446
1761	0.1420578869
1762	0.1420522417
1763	0.1420459006
1764	0.1420384358
1765	0.142032395
1766	0.1420264455
1767	0.1420209367
1768	0.1420148709
1769	0.1420072745
1770	0.1419986045
1771	0.1419940345
1772	0.1419897286
1773	0.1419817293
1774	0.1419749645
1775	0.1419683852
1776	0.1419573911
1777	0.1419526218
1778	0.1419449923
1779	0.1419388789
1780	0.141932055
1781	0.1419244619
1782	0.1419200041
1783	0.1419117386
1784	0.1419078483
1785	0.1419003739
1786	0.1418932368
1787	0.1418877046
1788	0.1418813659
1789	0.1418744436
1790	0.1418678151
1791	0.1418609421
1792	0.1418503846
1793	0.1418417477
1794	0.141836096
1795	0.1418278514
1796	0.1418216993
1797	0.1418082631
1798	0.1418004455
1799	0.1417944217
1800	0.1417885238
1801	0.1417838497
1802	0.141778127
1803	0.1417721831
1804	0.1417598513
1805	0.1417517367
1806	0.1417467591
1807	0.1417417565
1808	0.1417346751
1809	0.1417269367
1810	0.1417210291
1811	0.1417134295
1812	0.1417062182
1813	0.1416987881
1814	0.1416947122
1815	0.1416896523
1816	0.1416765593
1817	0.1416694828
1818	0.1416641839
1819	0.1416577387
1820	0.1416511401
1821	0.1416446973
1822	0.1416373196
1823	0.1416304232
1824	0.1416247384
1825	0.1416173729
1826	0.1416092518
1827	0.1416015375
1828	0.1415965922
1829	0.1415883525
1830	0.141583663
1831	0.1415790285
1832	0.1415654382
1833	0.1415563847
1834	0.1415475871
1835	0.1415413049
1836	0.1415376698
1837	0.1415302874
1838	0.1415235612
1839	0.1415176609
1840	0.1415082571
1841	0.1415031229
1842	0.1414967842
1843	0.1414897957
1844	0.1414840383
1845	0.1414756153
1846	0.1414690708
1847	0.1414619394
1848	0.1414559583
1849	0.1414485234
1850	0.1414384802
1851	0.1414344826
1852	0.1414283417
1853	0.1414221112
1854	0.1414140095
1855	0.1414090489
1856	0.1414017803
1857	0.1413938795
1858	0.1413903711
1859	0.1413833455
1860	0.1413785221
1861	0.1413739562
1862	0.1413679768
1863	0.141362518
1864	0.141355004
1865	0.1413449503
1866	0.1413394109
1867	0.1413296961
1868	0.141323644
1869	0.1413173764
1870	0.141311623
1871	0.1413069578
1872	0.1413039661
1873	0.1413005182
1874	0.1412917537
1875	0.1412846498
1876	0.1412787164
1877	0.141271631
1878	0.1412655571
1879	0.1412590877
1880	0.1412541052
1881	0.1412505282
1882	0.1412394017
1883	0.1412311821
1884	0.1412268721
1885	0.1412214949
1886	0.1412148148
1887	0.1412076729
1888	0.1411960111
1889	0.141190617
1890	0.1411800821
1891	0.1411771501
1892	0.1411698944
1893	0.1411608054
1894	0.1411547291
1895	0.1411461551
1896	0.1411392126
1897	0.1411314935
1898	0.1411242208
1899	0.1411127423
1900	0.1411076605
1901	0.1411017376
1902	0.1410938482
1903	0.141085321
1904	0.1410794288
1905	0.1410741598
1906	0.1410695543
1907	0.1410648019
1908	0.1410583083
1909	0.1410511616
1910	0.1410478025
1911	0.1410424713
1912	0.1410355482
1913	0.1410300903
1914	0.1410248899
1915	0.1410187054
1916	0.1410121399
1917	0.1410075207
1918	0.1410031502
1919	0.140995134
1920	0.1409909443
1921	0.1409797952
1922	0.1409731554
1923	0.1409676636
1924	0.140956554
1925	0.1409513019
1926	0.1409450052
1927	0.1409398266
1928	0.1409351872
1929	0.1409302742
1930	0.1409236013
1931	0.140918116
1932	0.1409084142
1933	0.1409028562
1934	0.1408972392
1935	0.1408915504
1936	0.1408859052
1937	0.1408778737
1938	0.1408729454
1939	0.1408684941
1940	0.1408610608
1941	0.1408568404
1942	0.1408493062
1943	0.1408453643
1944	0.1408392944
1945	0.14083267
1946	0.1408222805
1947	0.1408164867
1948	0.1408081775
1949	0.1408012576
1950	0.1407944718
1951	0.1407886829
1952	0.140782877
1953	0.1407797254
1954	0.1407748584
1955	0.1407693125
1956	0.1407630554
1957	0.1407571696
1958	0.1407510569
1959	0.1407454255
1960	0.1407411042
1961	0.1407356914
1962	0.1407305935
1963	0.1407250726
1964	0.140718713
1965	0.1407129556
1966	0.1407076107
1967	0.140701
1968	0.1406907662
1969	0.1406848038
1970	0.1406760312
1971	0.140670859
1972	0.1406652768
1973	0.1406607375
1974	0.1406562039
1975	0.1406499452
1976	0.1406435056
1977	0.1406363718
1978	0.1406276404
1979	0.1406232489
1980	0.1406160585
1981	0.1406090619
1982	0.1405985675
1983	0.1405914442
1984	0.1405775874
1985	0.1405720569
1986	0.1405634215
1987	0.14055539
1988	0.1405499975
1989	0.1405448988
1990	0.1405397839
1991	0.140531947
1992	0.1405271534
1993	0.1405225431
1994	0.1405184115
1995	0.1405111098
1996	0.1405009205
1997	0.1404922295
1998	0.1404844288
1999	0.1404792308
2000	0.140475339
2001	0.1404714722
2002	0.1404665745
2003	0.1404611432
2004	0.1404531908
2005	0.1404464276
2006	0.1404369817
2007	0.140431552
2008	0.1404244836
2009	0.1404220885
2010	0.1404168622
2011	0.1404114673
2012	0.1404053336
2013	0.1403995706
2014	0.1403931286
2015	0.140385152
2016	0.1403803221
2017	0.1403746922
2018	0.1403685917
2019	0.1403646296
2020	0.1403583604
2021	0.1403516577
2022	0.1403457493
2023	0.1403368605
2024	0.1403287378
2025	0.1403228358
2026	0.1403176669
2027	0.1403136734
2028	0.1403075099
2029	0.1403037416
2030	0.140294764
2031	0.1402905807
2032	0.1402860891
2033	0.1402806239
2034	0.1402756818
2035	0.1402677674
2036	0.1402606723
2037	0.1402549746
2038	0.1402483106
2039	0.1402443946
2040	0.140239358
2041	0.1402311764
2042	0.1402242452
2043	0.1402198932
2044	0.1402141406
2045	0.1402057903
2046	0.1401998359
2047	0.1401951804
2048	0.1401859251
2049	0.1401803057
2050	0.1401748631
2051	0.1401697846
2052	0.1401609369
2053	0.1401557712
2054	0.1401515605
2055	0.1401471133
2056	0.14013906
2057	0.1401330749
2058	0.1401263358
2059	0.1401208553
2060	0.1401151059
2061	0.1401111923
2062	0.1401046696
2063	0.1400980113
2064	0.1400927043
2065	0.1400858619
2066	0.1400796274
2067	0.1400703495
2068	0.1400650514
2069	0.1400588015
2070	0.140054477
2071	0.1400491458
2072	0.1400413678
2073	0.1400332685
2074	0.1400226449
2075	0.1400176003
2076	0.1400132531
2077	0.1400092112
2078	0.1400002336
2079	0.1399957322
2080	0.1399900741
2081	0.1399852959
2082	0.1399771409
2083	0.1399687913
2084	0.1399629369
2085	0.1399557159
2086	0.1399476417
2087	0.1399412142
2088	0.1399375516
2089	0.1399298229
2090	0.1399210156
2091	0.1399159225
2092	0.1399040759
2093	0.1399001041
2094	0.1398951185
2095	0.1398899867
2096	0.1398838329
2097	0.139879074
2098	0.1398721049
2099	0.1398668246
2100	0.1398562962
2101	0.139850806
2102	0.1398460859
2103	0.1398416411
2104	0.139836833
2105	0.1398308157
2106	0.139821742
2107	0.139813629
2108	0.139808657
2109	0.1398057734
2110	0.1398004648
2111	0.1397952491
2112	0.1397894029
2113	0.1397830739
2114	0.1397769669
2115	0.1397719506
2116	0.1397613205
2117	0.1397596163
2118	0.1397551925
2119	0.1397525301
2120	0.1397468906
2121	0.1397424668
2122	0.1397338153
2123	0.1397277624
2124	0.1397231779
2125	0.1397164244
2126	0.1397117018
2127	0.1397057612
2128	0.1397010088
2129	0.1396951763
2130	0.1396897587
2131	0.1396858572
2132	0.1396800836
2133	0.1396734649
2134	0.1396683274
2135	0.1396630422
2136	0.1396599892
2137	0.1396539395
2138	0.1396478559
2139	0.1396431657
2140	0.1396386176
2141	0.1396336715
2142	0.1396302083
2143	0.1396263916
2144	0.1396231399
2145	0.1396173623
2146	0.1396115169
2147	0.1396074563
2148	0.1396033691
2149	0.1395976819
2150	0.1395921893
2151	0.1395863076
2152	0.1395819297
2153	0.1395773485
2154	0.1395719463
2155	0.1395670268
2156	0.1395617101
2157	0.1395519244
2158	0.1395466377
2159	0.1395412952
2160	0.1395332741
2161	0.1395226828
2162	0.1395165516
2163	0.1395104511
2164	0.1395034432
2165	0.1394979142
2166	0.1394928745
2167	0.1394885653
2168	0.139483959
2169	0.1394780894
2170	0.1394725814
2171	0.1394654662
2172	0.1394602302
2173	0.1394529382
2174	0.139446648
2175	0.1394404006
2176	0.1394377204
2177	0.139432344
2178	0.1394242197
2179	0.139415343
2180	0.1394099262
2181	0.1394048025
2182	0.1393996287
2183	0.139394141
2184	0.1393866188
2185	0.1393827343
2186	0.1393780868
2187	0.1393727112
2188	0.1393686983
2189	0.139361747
2190	0.1393554575
2191	0.139350111
2192	0.1393442333
2193	0.1393375564
2194	0.1393326724
2195	0.1393281477
2196	0.1393232468
2197	0.1393171043
2198	0.1393114728
2199	0.1393003269
2200	0.1392878118
2201	0.1392828286
2202	0.1392768839
2203	0.1392695781
2204	0.1392639563
2205	0.1392543547
2206	0.1392503425
2207	0.1392432838
2208	0.1392382812
2209	0.139234219
2210	0.1392286577
2211	0.1392246464
2212	0.1392168757
2213	0.1392134181
2214	0.1392079691
2215	0.1392025314
2216	0.1391981092
2217	0.1391919876
2218	0.1391855521
2219	0.1391815384
2220	0.1391763541
2221	0.1391716994
2222	0.1391669446
2223	0.1391599973
2224	0.1391517502
2225	0.13914025
2226	0.1391338952
2227	0.1391259315
2228	0.139118788
2229	0.1391139048
2230	0.1391095424
2231	0.1391042975
2232	0.1390989139
2233	0.139091332
2234	0.1390856368
2235	0.1390792125
2236	0.1390726075
2237	0.1390680351
2238	0.1390606769
2239	0.1390555669
2240	0.1390483249
2241	0.1390421776
2242	0.1390387709
2243	0.1390329368
2244	0.1390286526
2245	0.1390233319
2246	0.1390156516
2247	0.1390091426
2248	0.1390041125
2249	0.1390004863
2250	0.1389938392
2251	0.1389895188
2252	0.1389855793
2253	0.1389817569
2254	0.1389741653
2255	0.1389680866
2256	0.1389649092
2257	0.1389586416
2258	0.1389538634
2259	0.1389480689
2260	0.1389424228
2261	0.1389372103
2262	0.1389310226
2263	0.1389264971
2264	0.1389138633
2265	0.1389095098
2266	0.1389038831
2267	0.1388967703
2268	0.1388901418
2269	0.1388836918
2270	0.1388774855
2271	0.1388697729
2272	0.1388646782
2273	0.1388597402
2274	0.1388542169
2275	0.1388502637
2276	0.1388473058
2277	0.1388423597
2278	0.1388377962
2279	0.1388330495
2280	0.138824566
2281	0.1388190677
2282	0.1388156497
2283	0.1388097486
2284	0.1388034793
2285	0.1387981853
2286	0.1387914373
2287	0.1387851931
2288	0.1387806103
2289	0.1387741901
2290	0.1387695693
2291	0.1387622393
2292	0.1387537428
2293	0.1387456056
2294	0.1387392274
2295	0.1387343426
2296	0.1387299026
2297	0.1387252059
2298	0.1387207305
2299	0.1387090178
2300	0.1386967264
2301	0.1386876842
2302	0.1386807804
2303	0.1386760168
2304	0.1386692753
2305	0.1386622521
2306	0.1386569088
2307	0.1386518093
2308	0.1386426129
2309	0.138637473
2310	0.1386326811
2311	0.1386275477
2312	0.138623341
2313	0.1386179679
2314	0.138613515
2315	0.1386074411
2316	0.138600744
2317	0.1385874273
2318	0.1385830931
2319	0.1385768077
2320	0.1385708097
2321	0.1385634192
2322	0.1385577167
2323	0.1385542575
2324	0.1385506394
2325	0.1385447923
2326	0.1385447851
2327	0.1385406002
2328	0.1385335366
2329	0.1385304165
2330	0.138525518
2331	0.1385195306
2332	0.1385123427
2333	0.138507273
2334	0.1385021953
2335	0.1384984286
2336	0.1384924581
2337	0.1384872068
2338	0.1384807907
2339	0.1384729682
2340	0.1384675417
2341	0.1384644233
2342	0.1384597113
2343	0.1384549145
2344	0.1384499328
2345	0.1384449334
2346	0.1384413476
2347	0.1384342848
2348	0.1384299578
2349	0.1384252329
2350	0.1384211626
2351	0.1384159646
2352	0.1384054024
2353	0.1383995715
2354	0.1383955247
2355	0.138390489
2356	0.1383872332
2357	0.1383828135
2358	0.1383740958
2359	0.1383668837
2360	0.1383625228
2361	0.1383552284
2362	0.1383502629
2363	0.13834563
2364	0.1383412707
2365	0.1383374112
2366	0.1383332045
2367	0.138328633
2368	0.1383236715
2369	0.1383148231
2370	0.1383079968
2371	0.1383020699
2372	0.1382948965
2373	0.1382880388
2374	0.1382796892
2375	0.1382736137
2376	0.1382679806
2377	0.1382628028
2378	0.1382571608
2379	0.1382529646
2380	0.1382426567
2381	0.1382377364
2382	0.1382331826
2383	0.1382283721
2384	0.1382239014
2385	0.1382174021
2386	0.1382112911
2387	0.1382049936
2388	0.1381999184
2389	0.1381954227
2390	0.1381904879
2391	0.138186571
2392	0.1381830344
2393	0.1381771542
2394	0.1381698323
2395	0.1381635179
2396	0.1381576378
2397	0.13815238
2398	0.138143027
2399	0.1381363114
2400	0.1381282476
2401	0.1381232684
2402	0.1381171008
2403	0.1381122686
2404	0.1381052025
2405	0.1381002379
2406	0.1380946806
2407	0.1380888247
2408	0.1380832917
2409	0.1380781624
2410	0.1380734729
2411	0.1380688844
2412	0.1380619718
2413	0.1380591738
2414	0.1380545062
2415	0.138045104
2416	0.1380398535
2417	0.1380362515
2418	0.1380312287
2419	0.1380237889
2420	0.1380164234
2421	0.1380114991
2422	0.1380057489
2423	0.1380023495
2424	0.1379979911
2425	0.1379921239
2426	0.137988337
2427	0.1379825852
2428	0.1379781856
2429	0.1379672996
2430	0.1379610198
2431	0.1379577141
2432	0.1379524757
2433	0.1379454347
2434	0.1379393447
2435	0.1379339829
2436	0.1379267417
2437	0.1379193229
2438	0.1379143784
2439	0.1379092175
2440	0.1379069023
2441	0.1379036918
2442	0.1378977205
2443	0.1378937988
2444	0.1378892837
2445	0.137882677
2446	0.1378793067
2447	0.1378754415
2448	0.1378710137
2449	0.1378667771
2450	0.1378621563
2451	0.1378551339
2452	0.1378481793
2453	0.1378422079
2454	0.1378372158
2455	0.1378319137
2456	0.1378271435
2457	0.137822949
2458	0.1378170826
2459	0.1378112355
2460	0.1378059003
2461	0.1378021062
2462	0.1377953405
2463	0.1377881008
2464	0.1377828116
2465	0.1377794082
2466	0.1377666897
2467	0.1377630982
2468	0.1377591983
2469	0.1377521968
2470	0.1377466921
2471	0.1377426299
2472	0.1377361371
2473	0.1377319223
2474	0.1377256313
2475	0.1377207635
2476	0.1377161524
2477	0.1377100285
2478	0.1377000134
2479	0.1376936626
2480	0.1376876283
2481	0.1376814463
2482	0.1376777554
2483	0.1376698362
2484	0.1376626547
2485	0.137657548
2486	0.1376501623
2487	0.1376436799
2488	0.13763658
2489	0.1376329166
2490	0.1376284379
2491	0.1376222543
2492	0.1376170797
2493	0.1376111753
2494	0.1376048261
2495	0.1376008617
2496	0.1375979022
2497	0.137591352
2498	0.1375859321
2499	0.1375822711
2500	0.1375767058
2501	0.1375719647
2502	0.1375634973
2503	0.1375573693
2504	0.1375529124
2505	0.1375461661
2506	0.1375461523
2507	0.1375461435
2508	0.1375461305
2509	0.1375461176
2510	0.1375404143
2511	0.1375370585
2512	0.1375313261
2513	0.137525873
2514	0.1375195723
2515	0.1375129438
2516	0.1375090141
2517	0.1375039622
2518	0.1375005305
2519	0.1374970302
2520	0.1374923505
2521	0.1374879339
2522	0.1374838532
2523	0.1374771303
2524	0.1374710314
2525	0.1374671613
2526	0.1374612368
2527	0.1374535258
2528	0.1374486887
2529	0.1374450987
2530	0.1374413094
2531	0.1374375209
2532	0.1374331601
2533	0.1374264493
2534	0.1374209025
2535	0.1374166256
2536	0.1374103516
2537	0.1374064065
2538	0.1373994381
2539	0.1373950321
2540	0.1373901861
2541	0.1373842817
2542	0.1373791895
2543	0.1373712589
2544	0.1373644843
2545	0.1373576992
2546	0.1373533497
2547	0.1373473234
2548	0.1373428285
2549	0.1373361428
2550	0.137328883
2551	0.1373235534
2552	0.1373187712
2553	0.1373149197
2554	0.1373098331
2555	0.137307023
2556	0.137304171
2557	0.1372975562
2558	0.1372902706
2559	0.1372855941
2560	0.1372831667
2561	0.1372744619
2562	0.1372699582
2563	0.1372655166
2564	0.1372611759
2565	0.1372580978
2566	0.1372580962
2567	0.1372543457
2568	0.1372505967
2569	0.1372419121
2570	0.1372376457
2571	0.1372343109
2572	0.137230507
2573	0.1372251024
2574	0.1372167689
2575	0.1372125631
2576	0.1372086277
2577	0.1372029058
2578	0.1371962482
2579	0.1371922506
2580	0.1371859168
2581	0.1371795749
2582	0.1371795483
2583	0.1371756153
2584	0.1371701041
2585	0.1371637379
2586	0.1371577908
2587	0.137151005
2588	0.1371466215
2589	0.1371413613
2590	0.1371338118
2591	0.1371298505
2592	0.1371260039
2593	0.1371236911
2594	0.1371176374
2595	0.1371140176
2596	0.1371090537
2597	0.1371064446
2598	0.1370996507
2599	0.1370924813
2600	0.1370879308
2601	0.1370820095
2602	0.1370759743
2603	0.1370724813
2604	0.1370611303
2605	0.1370561834
2606	0.1370525418
2607	0.1370469838
2608	0.1370423396
2609	0.1370372627
2610	0.1370304574
2611	0.1370225744
2612	0.137016905
2613	0.1370108763
2614	0.1370061127
2615	0.1369983831
2616	0.1369929631
2617	0.1369894797
2618	0.13698413
2619	0.1369792323
2620	0.1369755439
2621	0.1369718063
2622	0.136963351
2623	0.1369591806
2624	0.1369545881
2625	0.1369498034
2626	0.1369458809
2627	0.13694103
2628	0.1369347374
2629	0.1369300149
2630	0.1369255709
2631	0.1369205804
2632	0.1369148375
2633	0.1369107414
2634	0.1369052132
2635	0.1369011123
2636	0.1368958255
2637	0.1368897896
2638	0.1368855111
2639	0.1368811559
2640	0.1368736903
2641	0.1368693738
2642	0.1368629036
2643	0.1368579292
2644	0.13685326
2645	0.1368459962
2646	0.136839714
2647	0.1368324002
2648	0.1368244979
2649	0.1368185273
2650	0.1368119295
2651	0.1368080143
2652	0.1368030351
2653	0.1367997794
2654	0.1367953321
2655	0.1367891146
2656	0.1367838714
2657	0.1367782149
2658	0.136773146
2659	0.1367677091
2660	0.1367626677
2661	0.1367570693
2662	0.1367535359
2663	0.1367489643
2664	0.1367438753
2665	0.1367365679
2666	0.1367315144
2667	0.1367268283
2668	0.1367225191
2669	0.1367183261
2670	0.1367139677
2671	0.1367096851
2672	0.1367041102
2673	0.1366989525
2674	0.1366942591
2675	0.1366859725
2676	0.1366805049
2677	0.1366765904
2678	0.1366722255
2679	0.1366685775
2680	0.1366635765
2681	0.1366590736
2682	0.1366552705
2683	0.1366513569
2684	0.1366444467
2685	0.1366384875
2686	0.1366356765
2687	0.1366305318
2688	0.1366266311
2689	0.1366236103
2690	0.1366174073
2691	0.1366128979
2692	0.1366078622
2693	0.1366040938
2694	0.1365989919
2695	0.1365950718
2696	0.1365911679
2697	0.136583343
2698	0.1365783808
2699	0.1365738141
2700	0.136567607
2701	0.1365629805
2702	0.136559188
2703	0.1365530245
2704	0.13654888
2705	0.1365425914
2706	0.1365383355
2707	0.1365338697
2708	0.1365296598
2709	0.1365247306
2710	0.1365186987
2711	0.1365146446
2712	0.1365093183
2713	0.1365052295
2714	0.1365001671
2715	0.1364909772
2716	0.1364882793
2717	0.1364857348
2718	0.1364794898
2719	0.1364746026
2720	0.1364697009
2721	0.1364627616
2722	0.1364573368
2723	0.1364534312
2724	0.1364495749
2725	0.136446098
2726	0.1364411898
2727	0.1364367119
2728	0.1364314259
2729	0.1364266461
2730	0.1364190562
2731	0.1364178243
2732	0.1364124245
2733	0.1364063538
2734	0.1364020011
2735	0.1363951837
2736	0.1363916027
2737	0.1363859639
2738	0.1363767417
2739	0.1363744507
2740	0.1363705467
2741	0.1363662036
2742	0.1363634727
2743	0.1363604801
2744	0.1363543255
2745	0.1363491243
2746	0.1363457411
2747	0.1363405035
2748	0.1363324438
2749	0.1363278755
2750	0.136320087
2751	0.1363152055
2752	0.1363012196
2753	0.1362968967
2754	0.1362920337
2755	0.1362854028
2756	0.1362813971
2757	0.1362770008
2758	0.136272602
2759	0.1362686504
2760	0.1362624926
2761	0.1362573834
2762	0.1362505402
2763	0.1362440877
2764	0.1362382028
2765	0.1362336005
2766	0.1362279149
2767	0.1362234314
2768	0.1362159957
2769	0.1362112094
2770	0.1362060622
2771	0.1362015916
2772	0.1361944796
2773	0.1361886495
2774	0.1361825126
2775	0.1361761821
2776	0.1361722329
2777	0.1361671374
2778	0.136163202
2779	0.136156337
2780	0.1361522506
2781	0.1361456303
2782	0.1361410724
2783	0.1361363273
2784	0.1361320698
2785	0.1361284113
2786	0.1361219281
2787	0.1361172839
2788	0.1361101533
2789	0.1361052145
2790	0.1361008278
2791	0.1360976318
2792	0.1360924039
2793	0.136090607
2794	0.1360819426
2795	0.136076282
2796	0.1360718501
2797	0.1360681892
2798	0.1360638396
2799	0.1360576083
2800	0.1360551187
2801	0.1360484943
2802	0.1360450037
2803	0.1360364725
2804	0.1360340773
2805	0.1360292095
2806	0.1360251231
2807	0.1360197782
2808	0.1360138061
2809	0.1360095421
2810	0.1360063235
2811	0.136002116
2812	0.1359960502
2813	0.1359918298
2814	0.1359868434
2815	0.1359828054
2816	0.1359782516
2817	0.1359741281
2818	0.1359714044
2819	0.13596643
2820	0.1359624534
2821	0.1359588982
2822	0.1359541329
2823	0.1359499142
2824	0.1359431186
2825	0.1359358411
2826	0.1359311371
2827	0.135922966
2828	0.1359198725
2829	0.1359150725
2830	0.1359106318
2831	0.1359072275
2832	0.1359022063
2833	0.1358975936
2834	0.1358932682
2835	0.135888733
2836	0.1358830386
2837	0.1358797231
2838	0.1358741966
2839	0.1358708052
2840	0.1358657566
2841	0.1358620706
2842	0.1358582522
2843	0.1358541788
2844	0.135849298
2845	0.1358440096
2846	0.1358398942
2847	0.1358340932
2848	0.135828582
2849	0.1358240201
2850	0.1358203656
2851	0.1358141109
2852	0.1358092858
2853	0.1358025452
2854	0.1357967102
2855	0.1357934707
2856	0.1357896362
2857	0.1357812753
2858	0.1357765447
2859	0.1357726981
2860	0.1357697903
2861	0.135765997
2862	0.1357622577
2863	0.1357557132
2864	0.1357518827
2865	0.135746646
2866	0.1357424418
2867	0.1357346403
2868	0.1357282323
2869	0.135724317
2870	0.1357208837
2871	0.1357162048
2872	0.135712359
2873	0.1357075727
2874	0.1357037341
2875	0.1356970653
2876	0.1356932356
2877	0.1356879424
2878	0.1356827856
2879	0.1356752885
2880	0.1356694229
2881	0.1356635605
2882	0.1356593805
2883	0.1356547645
2884	0.1356520085
2885	0.1356467573
2886	0.1356417805
2887	0.1356372525
2888	0.1356320803
2889	0.1356275064
2890	0.1356242184
2891	0.1356151705
2892	0.1356105384
2893	0.1356058248
2894	0.1355998462
2895	0.1355933234
2896	0.1355884976
2897	0.1355842385
2898	0.135579947
2899	0.135573811
2900	0.1355685274
2901	0.1355623365
2902	0.1355584721
2903	0.1355517678
2904	0.1355451103
2905	0.1355404507
2906	0.1355348733
2907	0.1355299369
2908	0.1355220701
2909	0.1355170965
2910	0.1355117726
2911	0.1355072519
2912	0.1355021637
2913	0.1354976487
2914	0.135493262
2915	0.1354886767
2916	0.1354819215
2917	0.1354745891
2918	0.1354681091
2919	0.1354585713
2920	0.1354543686
2921	0.1354512364
2922	0.135441797
2923	0.1354381853
